评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复的评论ID,具体的回复对象,回复给谁
7379149538844492581,奢侈品卖的是牌子，这东西成本就是奢侈品比不了的,,0,2024-06-11 15:49:03,刘培强,https://www.douyin.com/user/MS4wLjABAAAAqCI_kXxH31LyJXkv6hQt_YbwPP7L8xH_CSRm29O4jy8,,,7264345612426117925,7264345612426117925,
7264599798656172855,别的奢侈品努力一下还可以想想，咱们中国的奢侈品不敢想[捂脸],,3,2023-08-07 23:17:37,悠悠贝贝,https://www.douyin.com/user/MS4wLjABAAAAlCjJ5N--t_jxPg2OZwCkiD0ZuRd1fJ8RbukrHZekdbymlWTIitJgfltWHyGkXiYc,42728973099,,7264345612426117925,7264345612426117925,
7333088711901594407,他这个用料比较讲究，一条估计几千块。,,72,2024-02-08 12:49:30,哲哥,https://www.douyin.com/user/MS4wLjABAAAAM8A5US1BPel4eVKXchfliennnRO5MhA_O6upeG-blN0,2085119213L,,7331619618840167231,7331619618840167231,
7339522858018947879,各家有各家的秘方 工艺材料手法的不同价格也不同 几百到上万 顶级的品十几万也有 关键还要提前预定 有的你过一两年才会拿到,,1,2024-02-25 20:57:16,Vector,https://www.douyin.com/user/MS4wLjABAAAA69l7cMSL3Nh4_vGuVblnQIo56UoxUXHfDzRffpJDgXI,,,7331619618840167231,7331619618840167231,
7309871860702315273,很多人过敏这个树，感觉10个里面有9个会过敏,,4,2023-12-07 23:16:15,Dsq,https://www.douyin.com/user/MS4wLjABAAAAw3KH_bNp9x_d8qx--vT7JDeteO_ehRwIhQW7nn4vKMNwKy_yOIvLukIGfltKUIud,88630299170,,7295685915573732115,7295685915573732115,
7281670253075202877,后面写的有啊，长时间不掉的，存储时间长,,26,2023-09-22 23:19:50,小猫财神（倾述屋）,https://www.douyin.com/user/MS4wLjABAAAAV5dWi6qCWEarK8tCm3jenW5-kR0_PPZwSwnQY2-ie_k,52369874125.,,7281294716665365259,7281294716665365259,
7254320447704875831,已经点了一份煎饺，还有一份扁肉了[猪头],,2,2023-07-11 06:28:42,Ary,https://www.douyin.com/user/MS4wLjABAAAAYV6kYQ1GERhOmmIhzwVn9AgCwgG9NlHkiNb_YmHT93J8PNtPwd3S1hp9KJzAycvn,75041917359,,7254301608795849472,7254301608795849472,
7254306572553323303,刚吃了一个麻球一根油条一个糍粑一碗豆浆,,0,2023-07-11 05:35:16,蓝桉,https://www.douyin.com/user/MS4wLjABAAAAvICzWPLHePUfVnmKBYwem3PcXaydHVPtSW4zclxGB5ceHURk43L8i7ZHJnJRu5Lm,miss.you951025,,7254301608795849472,7254301608795849472,
7254306623345787708,请问我北京都能吃到你们广东的早餐吗[流泪]我的朋友[送心],,0,2023-07-11 05:35:10,薄荷巧克力⁵²,https://www.douyin.com/user/MS4wLjABAAAAunU0BfL_NbxYrcNsFgLyrSD4Y388EHIWN-FHPycwViEbQIptecUAOFkueojG2jhB,Omega_502,,7254301608795849472,7254301608795849472,
7254317944032969475,吃啥[看],,0,2023-07-11 06:19:09,羊羊羊,https://www.douyin.com/user/MS4wLjABAAAAueZdRc-d6dOi0aVhhKJ6KIDJG2YlYRkhIu1WQjGjSWUBXRTf_A0fsKWonhMHcENo,58974282448,,7254301608795849472,7254301608795849472,
7254314003908281128,没空在睡觉,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/26dbcc511c5b4b9aa2d117743e8509b8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1737054000&x-signature=6mIvpvhlnzudaIpouMwYB138SFY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202501160245023D962ACD8788BC3C140D', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/26dbcc511c5b4b9aa2d117743e8509b8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1737054000&x-signature=oAeCG6KNlBmEMA6OmJFfdhUIOMc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202501160245023D962ACD8788BC3C140D', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/26dbcc511c5b4b9aa2d117743e8509b8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1737054000&x-signature=9S62aF5TPllQKWcuPTe%2BFgXqilE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202501160245023D962ACD8788BC3C140D', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/26dbcc511c5b4b9aa2d117743e8509b8~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1737054000&x-signature=1o35FlyLzV3vIWIv78goUtRYLMU%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202501160245023D962ACD8788BC3C140D']",0,2023-07-11 06:03:55,-1不是1,https://www.douyin.com/user/MS4wLjABAAAANwJ8L19U530-wtxFOVGhWRVFtzMdV5SjkEcRwKGJNhw,,,7254301608795849472,7254301608795849472,
7259067535655519031,提升墨的墨色、光泽和细腻度，并且防蛀防腐。其次是麝香有特殊的香味，类似定香剂。,,66,2023-07-24 01:30:15,这号算是练成了,https://www.douyin.com/user/MS4wLjABAAAAsEQl3kzgaOwWLmDJIr2nOMQJdxubxiou4fnrxK2Xg81nICZuhIXpZF1X6Xenk9lg,Expelblacks,,7259059515114046269,7259059515114046269,
7267218426765525801,我觉得各有特色都挺好的，其实不用一捧一踩的[呆无辜],,14,2023-08-15 00:39:27,用户6870549012852,https://www.douyin.com/user/MS4wLjABAAAAmtOHsgfeXiVCuIb3pC6TP29Sc7twN2OsAMfdCQPN_PHyuxvqMTxe6vRbkAO74ZHA,72210020389,,7267178017137918754,7267178017137918754,
7279920640667976484,你咋那么实在呢，他只是告诉你流程，拍的时候选择已经上一批阴干一年的不就行了,,33,2023-09-18 06:10:46,🥀细水🌿长刘🍓༻,https://www.douyin.com/user/MS4wLjABAAAAxOWVZ2eLt0JXjaPj7E2TPQ_Ng4KmbfiTPvaszp2bzQU,,,7258313854987633464,7258313854987633464,
7255080875717067577,我比你醒得早多了，那钱不钱这种事不是我考虑,,1,2023-07-13 07:39:30,一个痴迷于数学的孩子,https://www.douyin.com/user/MS4wLjABAAAAhkf4mirMhH7ZL62DcWsJvOOk-0oni04M3lVs_szozIkuwBWyh2VNgcbS15bKHj6e,Xiongcy2010,,7255020019234227004,7255020019234227004,
7255035979072045860,选择大于努力，平台很重要，要自己为自己赚钱,,4,2023-07-13 04:45:51,用户3417620461215,https://www.douyin.com/user/MS4wLjABAAAAQzwqomkamkSF1DEOeqke-HAOpuUZT2pYQ0X88z15YM8UjSaVSpf_gpswqs8aboof,68384194464,,7255020019234227004,7255020019234227004,
7255952969127494415,我也是，看个视频提心吊胆的[泪奔],,4,2023-07-15 16:03:34,星辰DAYTOY,https://www.douyin.com/user/MS4wLjABAAAA61fMJ-MM9gqnF4Kk8tpOMk9d6McV3PWMzaRdb3kLJm0,xingchenDAYTOY,,7254228605387113256,7254228605387113256,
7254552851585516346,不要拉屎，屎里的细菌会因为你拉屎而大片大片的死去。整个你大肠里的细菌国度甚至某些细菌文明都会因你而忘，所以不要拉屎！不要拉屎！不要拉屎！[吐舌][吐舌][吐舌],,65,2023-07-11 21:30:17,JINGZHE,https://www.douyin.com/user/MS4wLjABAAAAOL36La0xKIs7BC0MjNRHyay7LZoATPY8Adf5XPj6U6E,,,7254393426627806007,7254393426627806007,
7254517860969759545,你吃菜吗，你吃过韭菜吗，吧拔过草吗,,16,2023-07-11 19:14:34,留白,https://www.douyin.com/user/MS4wLjABAAAAFBePTJS7YfRP1_Decl8LLs-soCqXV6pL1Zvqq3-WS40,,,7254393426627806007,7254393426627806007,
7254434176921223951,太疼了，你买的羽绒服，为什么拔鸭子的毛，鸭子疼不疼[流泪],,11,2023-07-11 13:49:52,想吃鱼丸,https://www.douyin.com/user/MS4wLjABAAAANKVm1lAnxAyvoLdj1Ix0bYBF_16ISheRWPX9r4oyWRE,sen_ikyan,,7254393426627806007,7254393426627806007,
7254472213348172576,你要不去问问 在它的耳边轻轻说你痛吗,,1,2023-07-11 16:17:26,月亮.🌙,https://www.douyin.com/user/MS4wLjABAAAAz8no_W0UCQObTAlvsFvumIOTvDn6yKQ3aGX1PfWJz3Q,,,7254393426627806007,7254393426627806007,
7254888905466610472,找到狗了！[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[勾引]嘬嘬嘬[吐舌],,2,2023-07-12 19:14:20,昔交,https://www.douyin.com/user/MS4wLjABAAAAocbbLXJhzqJ14XMXKQdEi5T1EnNEL-j6phohcFwpaiM,xijiao119,,7254393426627806007,7254393426627806007,
7254547819271799591,吃了那么多感冒药，杀了那么多病毒。你可怜可怜他们吧,,3,2023-07-11 21:10:44,贺贺别睡了,https://www.douyin.com/user/MS4wLjABAAAAi2BowxTZzOxvuK8BbYg2ceK_AZ1iGDgFtsqM8AKD-mY,,,7254393426627806007,7254393426627806007,
7254521571313566525,以后你别吃菜了，菜拔了也很疼的，你吃菜该多么残忍啊,,0,2023-07-11 19:28:56,Dong。,https://www.douyin.com/user/MS4wLjABAAAAKn9FaxRWF-huqziKbP63SfbO3PbyS-HfFQwqwM8uRJU,8888rrr,,7254393426627806007,7254393426627806007,
7256412595032195875,宝，是不是你网卡了，我这里看着是605.6w,,47,2023-07-16 21:47:04,是小舟呀,https://www.douyin.com/user/MS4wLjABAAAAZoYt-TKXbtmugkdnFYhP4t_uBTTGVsUVOv449hDvTBsuKi8lyxQENPBfWaLLdkvt,57634283673,,7256411955542524726,7256411955542524726,
7280867811479683855,我们对这行不熟悉，应该传统工序如此，总不可能做累了找理由休息一年，哈哈哈,,2,2023-09-20 19:25:53,南柯一梦,https://www.douyin.com/user/MS4wLjABAAAAfkU7QS85HouVF0Lp-v6ubBUTzpVmbqgHkvcA4EmlFYSaYE4kCbAULypPfBvtP2CZ,dy8l15jj439s,,7258951151624995644,7258951151624995644,
7285750330511360803,要不怎么古代读书是一种奢侈行为呢[捂脸],,3,2023-10-03 23:12:35,见龙在田,https://www.douyin.com/user/MS4wLjABAAAAGeyQzzU4HkHgHLIxwkJtHPIhRcY8WK7styrX38EzkC4,eric88001999,,7258581466606584633,7258581466606584633,
7283922550919562041,厉害 连字看起来都感觉要疯了的样子[快哭了],,19,2023-09-29 01:00:03,御康 康康总,https://www.douyin.com/user/MS4wLjABAAAA7utmMw6_UjBNQwSiMOrM_QlOt3Yh8FWwghxAyLt2n8c,52674848514,,7256233091261170495,7256233091261170495,
7267537654429860623,因为斧头受力面积大，没锤子重,,17,2023-08-15 21:18:01,有壶常伴就好,https://www.douyin.com/user/MS4wLjABAAAAaH1TLw_5LGapAG467iGJlJDmwz6uGt_eNUFU0lmiCZM,,,7264543534216659771,7264543534216659771,
7284175252506477364,那为什么不前头带个扁铁块呢？[思考],,5,2023-09-29 17:20:32,恋枫无涯,https://www.douyin.com/user/MS4wLjABAAAAOd1kxFWk8gtL9071fjbAn1munJHT8dhH2Q-msZBChzBf0Ds2KFX4FUjQWNptNk-K,,,7264543534216659771,7267537654429860623,有壶常伴就好
7261808873055798051,墨子，毛笔，毛头纸，写的房产证，地契，几百年都不掉色，现在电脑打印出来的字，慢慢就看不清楚了[凋谢]还是古人的东西[给力][给力][给力][给力][给力][给力],,9,2023-07-31 10:47:24,，,https://www.douyin.com/user/MS4wLjABAAAAGJ_jDxhVa7ImmDOFOcYxeaIMw5RpwYefbgqluTJeJ2Y,,,7261504523150705419,7261504523150705419,
7254917744847422263,看了下你的视频，哎，榴莲得多疼啊，还有各种蔬菜，哎，你怎么忍心的呢？,,3,2023-07-12 21:06:15,乘风起↗,https://www.douyin.com/user/MS4wLjABAAAAiAhl1qvt9lWHl72-WyCkp_tt-OpW-99i-GcLjRWNfM4,ABLAGF,,7254749834283549495,7254749834283549495,
7254911575360979775,你是荒漠里造林的？还是植树过？当什么大佛,,0,2023-07-12 20:42:17,🤪🇵🇸,https://www.douyin.com/user/MS4wLjABAAAA5UlYqVWQcwsMNlBDhsR4A4Tm3fxPXJ-9cTaoJMg7Nki-CRDkia1QUesOa6NONf7C,KR779181213,,7254749834283549495,7254749834283549495,
7272404181742011173,速度太快，工人赶不上，就会变成烟灰中的下等品[干饭人],,36,2023-08-29 00:02:48,小鸟游星野,https://www.douyin.com/user/MS4wLjABAAAA6hqzWtmjYwrAzq7nKQFf8gox-2ymPFTTxnWhLwnPqgg,40022422492,,7258600190801707816,7258600190801707816,
7273172809974727483,世代相传经验改进总结出来的，不是一下子想出来的,,2,2023-08-31 01:46:10,用户6218811560875,https://www.douyin.com/user/MS4wLjABAAAAufJXcn11df-gLRQeE_4OfaZFzdZaiWRPPXKimzdT508,37959654095,,7271117716093354793,7271117716093354793,
7259418164227195660,人家就是做这个的，拿去年阴干好的来做就可以了,,1,2023-07-25 00:10:26,萱萱.，,https://www.douyin.com/user/MS4wLjABAAAA8wueW5TVNvwtfG0pq2Qh6WyFSIEXendXX63BrPkzwv0,28457418635,,7259277202427937576,7259277202427937576,
7259399794530796307,人家年年做，那去年做好的来拍啊,,2,2023-07-24 22:58:57,我媳妇、我惯着,https://www.douyin.com/user/MS4wLjABAAAAeNXKlWrkGlzaCa-AgaKj0HaSAlLd0NSbz9MNRyDZZ4xBEdUwNr8teOY6ZUcPmocJ,dy10n3x9mo7xa,,7259277202427937576,7259277202427937576,
7277573211201372928,此时主播大手一挥，来我直播间，只要这个数！[泣不成声],,0,2023-09-11 22:21:07,丨清风无痕丨,https://www.douyin.com/user/MS4wLjABAAAAtZ1IxXe0Unx5wGvMOiHuKcbc9ZY48set72ZqIL3QD4KYqAtAAmOwVnvSrTQhrKmJ,zhq1522,,7259266456091968271,7259266456091968271,
7264175159736435456,还要传承造机关，医术，易学，谋略，战术等保家卫国的这方面,,4,2023-08-06 19:49:53,宝宝@文仔,https://www.douyin.com/user/MS4wLjABAAAAU2q8u7vA6BlXju19j0iTNcNFdcghe60bKN7NmRUDL6Y,dy89.89.89,,7264107917161497379,7264107917161497379,
7264215558650888995,不是节奏快才可以看太多景色吗？[暗中观察],,2,2023-08-06 22:26:32,哇咔咔的昕小宝,https://www.douyin.com/user/MS4wLjABAAAAKef06uK2vGABgjcUI7AjPiRPLxjtHlmtQJydT2VKRY0,,,7263842085621547828,7263842085621547828,
7310099037737354019,这个一支卖1000，估计也有人争着买,,3,2023-12-08 13:57:49,左和右,https://www.douyin.com/user/MS4wLjABAAAAH6L-bwjL4jC0FZL0McnJ-Ia5O9WAeFx54UhYggjg9lg,zwz2311253635,,7291876392442053411,7291876392442053411,
7261167340276024118,你如果能像他一样用心做事你也可以[我想静静]别这么酸,,0,2023-07-29 17:18:02,冉妮米克,https://www.douyin.com/user/MS4wLjABAAAA5Lwt9fSKoTPOrX5-re9Jaby-hMRgNtq7qGJU4xUFz9g,,,7260200414901322531,7260200414901322531,
7261248694623060776,短短几个月从一条新号到这个粉丝这个点赞数量，可不是区区“用心”就能概括得了的，啥都不懂出来当什么显眼包,,1,2023-07-29 22:33:35,AkaSheepBB,https://www.douyin.com/user/MS4wLjABAAAArnCWDGVFEaValo0pGlzV-prDxDriqQ6uUWtLzEQ4u5Q,,,7260200414901322531,7261167340276024118,冉妮米克
7309237841480041216,烘干温度太高，质地没那么好，也容易裂,,32,2023-12-06 06:16:00,安然,https://www.douyin.com/user/MS4wLjABAAAA1hWxtwPV-lmni9BTFz06GNhHpqk7X4D92jTR2g8bsQo,SJ582094614,,7303069116575056675,7303069116575056675,
7273907816253899532,人家不卖[捂脸]只是宣传一下古人的做法而已,,11,2023-09-02 01:17:53,花织,https://www.douyin.com/user/MS4wLjABAAAAsUWEmf8UfbyUWuDp1jLKNWFLiUAeo5zaA-h2UR5PlZEpcSKoMEZrEaXxNQ4y0IFT,ToeS.Jun13,,7271931953413653309,7271931953413653309,
7286816348171338511,@MR-白冰 去看看白冰，一千万的多的是，这算什么[尬笑],,2,2023-10-06 20:09:08,用户6958165373613,https://www.douyin.com/user/MS4wLjABAAAA-hxomJrC2EzWocJDcF3riY7r8WIwL6BtFrECwp8UZeKZrS4ewgLH8rp1agUqxTnW,25046598132,,7286500468636615463,7286500468636615463,
7259300271351694080,[泪奔]一般人买不起[泪奔]这是中国的奢侈品,,2,2023-07-24 16:32:48,喵了个咪吖,https://www.douyin.com/user/MS4wLjABAAAA_JkMKwGe-ds__pU3SWwOXxvHyhY6WXo2s3U44LtFs8M,miaolegemiya54,,7254221028536566560,7254221028536566560,
7279579131527414568,很多工艺可以改善的，现代文明应该去加以改善，而不是还原古人低效率的工艺,,4,2023-09-17 08:05:15,曉人物哦,https://www.douyin.com/user/MS4wLjABAAAAx-MFyH2IpQoXIzDVN-gaIZbVAH0IlG5IivL-h-Shyps,,,7279274665867281192,7279274665867281192,
7278210468832215808,这一块墨能制作出好多好多瓶墨水,,5,2023-09-13 15:34:02,佑👣爱,https://www.douyin.com/user/MS4wLjABAAAAMC3mNfTQIhvuO6nKsyFJqicg-2XShwk64iPpsrb67_M,,,7278184756695794444,7278184756695794444,
7274156442020938533,所以古代读书人尤为珍惜笔墨,,1,2023-09-02 17:22:17,平安,https://www.douyin.com/user/MS4wLjABAAAAWQaDvQv69AjByvDJeFFfApSAyZKyGcnwPii8kz5N_R0,L88888888888888c,,7270517027444572940,7270517027444572940,
7262987248001696553,墨 古代研磨出来写字的 我看古装剧里就这么用的,,2,2023-08-03 15:00:21,捉刀客,https://www.douyin.com/user/MS4wLjABAAAAIoQOgPq9lYmqc2ddTuU5TAo6kW_GSDtADNwadNY7Vto,sm00618,,7262140028209136424,7262140028209136424,
7262267647768167208,一代代传承下来的，像以前很多手艺都是能保证一个家族兴旺的[呲牙],,5,2023-08-01 16:27:42,舞彩•秋风,https://www.douyin.com/user/MS4wLjABAAAAlkoQRYBOsCWlEgt3gLzIi_U-bZihmLTQFw3OV7MJU7Q,,,7261881017400509224,7261881017400509224,
7259267029096760120,？哈你知道这是啥墨不知道？,,3,2023-07-24 14:23:45,用户9591690032522,https://www.douyin.com/user/MS4wLjABAAAAH0JGRt_nFO7A1fN_C6XDKzM6CKdM4jtPQnNG-PVbM-gPeyOOnbN5qsSzj6bQy48Q,dy8qo8ffn8ft,,7259266486815949624,7259266486815949624,
7263782243586999101,漆树，人的任何处皮肤接触到都会起疙瘩，痒的想扣掉那块肉一样。割的地方划口小，不会伤树，除非沿树的直径割一圈树才会死,,5,2023-08-05 18:25:07,沙海拾尘,https://www.douyin.com/user/MS4wLjABAAAAeCrbOSH1VF2otwCEOhbZZAeDC28vHsNVY30JkZhfV3M,,,7262322690962424610,7262322690962424610,
7255865180998353727,别吃菜了 菜摘下来也疼 别吃肉了 杀生[暗中观察],,9,2023-07-15 10:22:54,默、默,https://www.douyin.com/user/MS4wLjABAAAAeisC6c1p_sdP8-PuyG8DWVRcU3tLLoCWDnQZ_lHlg9w,,,7255864087175283519,7255864087175283519,
7255927496402993961,哥们 学点东西吧 植物没有神经系统 不会感觉到疼得,,8,2023-07-15 14:24:44,epape,https://www.douyin.com/user/MS4wLjABAAAAYcMM9r4_zg0N2g5TCiy9Wca0wNaKGBhdyMXvfQP3Kkc,2want4897426,,7255864087175283519,7255864087175283519,
7254223417317360396,做墨条的时候，家里到处都黑[偷笑],,16,2023-07-11 00:12:00,山白,https://www.douyin.com/user/MS4wLjABAAAA3PP9a3_6etLPCsan0Nx6hqZGLl512dQCeUE4v_GZJsdrYIvOVZcd0pIsQIkvDP9O,shanbai2023,,7254219989820064564,7254219989820064564,
7262785222684115731,你连几分钟的耐心都没有吗？,,13,2023-08-03 01:57:12,🦢戏梦人,https://www.douyin.com/user/MS4wLjABAAAAYKUy4z2VBD8S-XnqvUPkYhK8s6k6Ng4pdHIRLthc-VA,,,7262353099489149708,7262353099489149708,
7261225798165742393,用来出魔的，很方便，古人的取墨写字的,,3,2023-07-29 21:04:46,不蒸馒头争口气,https://www.douyin.com/user/MS4wLjABAAAAsnByDaBAKPaF-WItAdvD4Bm34z92ht5WxG2W2h_1KLy3V4qRo3HyoYkzJf7JyPay,40819787084,,7261032913138484028,7261032913138484028,
7279309956107977511,[抱抱你][抱抱你][抱抱你][抱抱你][抱抱你],,0,2023-09-16 14:40:35,霞姐🧚🏻‍♀️,https://www.douyin.com/user/MS4wLjABAAAAiZwk7s2IAyoB3GmCikmFhjY7Pc7GpwFyGWGQ70GshNM,39059958886,,7259143710653317929,7259143710653317929,
7259310857665610555,这个是别的品种的墨，不是徽墨，作者是湖南人，打徽墨的标签只是让你觉得不是什么廉价墨徽墨的手艺不会传给外省人的，而且徽墨很早就申遗了,,0,2023-07-24 17:13:52,向往和平,https://www.douyin.com/user/MS4wLjABAAAAqYkSS1tBSw7W2V-u6jPPODfGmtl0VtdAjo5WYvgWs2E,70586621584,,7259003475983516427,7259003475983516427,
7267596124180316986,南开大学就要送你吗 人家耗费这么多时间精力 送你 你也说的出口[捂脸],,89,2023-08-16 01:05:09,紫藤花,https://www.douyin.com/user/MS4wLjABAAAAcGI9_-jeNQjdqoXV-duQom-XliEtQ1D1AMCaZoS-gLI,XL94876,,7267383019798840121,7267383019798840121,
7260898941926933287,人家专门做这个几天就能把一年的视频做完。每天都有新的，去年的前年的新的现在做后面工序就是一年后两年后了。,,4,2023-07-28 23:56:37,🎣,https://www.douyin.com/user/MS4wLjABAAAAYRS0nPJ_ZWjJFQLxK_FEMwCaCu3K9lqDWLdhjZ0b_lw,,,7260725233236689716,7260725233236689716,
7260800164813701900,体质问题吧，有的人从树下过都会,,3,2023-07-28 17:33:13,刷啥刷，替别人养婆娘,https://www.douyin.com/user/MS4wLjABAAAAI2YeND6sEFIFKj_cDPJNHePLjU2atFhsPZz08nmLU3I,bg5005,,7260114669150192442,7260114669150192442,
7278344989431939859,这个纯啊，单独的墨汁没这个保存时间久，古人写的墨，你看留下来几千年字迹还在[抠鼻],,51,2023-09-14 00:16:22,Si＂si💋,https://www.douyin.com/user/MS4wLjABAAAAiVHTaVQ4owcA2QN8yoJYqRmr8vvWkbTrCrysPgIyyDg,,,7278324456355218235,7278324456355218235,
7278961259721147177,墨汁也可以啊，就跟复印纸跟宣纸一样，用途不太一样，有细分的。普通墨汁见水就完了，这个耐水泡，想想竹简上的文字，用机制墨水早就没有一个字了。[憨笑],,8,2023-09-15 16:07:28,早起观微曦,https://www.douyin.com/user/MS4wLjABAAAAPNlPmV32I_-rDYCYfu400Y566a9BVlWN9tM760lU1XI,CAD58,,7278324456355218235,7278324456355218235,
7254951733972534071,因为这是老祖宗传下来的东西[猪头]，多学点知识，长点脑子,,71,2023-07-12 23:18:12,黄了嘛黄了狗🐶,https://www.douyin.com/user/MS4wLjABAAAAPCy5FyGdkvTX3i78sBfNk6jYl84RMwWEJmiXSFm4Evw,48357921585,,7254951251544654646,7254951251544654646,
7258101384951677696,就不爱护怎么了，来抓我呀。[调皮][调皮][调皮],,1,2023-07-21 11:00:35,12345死亡,https://www.douyin.com/user/MS4wLjABAAAARkJwOH0YGoGaQhVsx7RbY0QELlEd6a6FXZhmAU0YZZyrdjeDkXzJABhvD3n-63Zv,48600390325,,7258083748490167074,7258083748490167074,
7258090330220708663,请你爱护食物，什么都不要吃。,,8,2023-07-21 10:17:32,岁寒三友,https://www.douyin.com/user/MS4wLjABAAAA7C9hJ3O7_Q6aeo6TfoHuMDzil3So9os3qduSX6eV4qs,,,7258083748490167074,7258083748490167074,
7256001370254574391,这种墨是最奢华的，应该有更好做的墨,,1,2023-07-15 19:11:19,常乐君,https://www.douyin.com/user/MS4wLjABAAAAL9rI143fWqWX9szhCNNw6qqKw3jBUWA1ywQcrrXse05GnlrFykbtFP7sdtSejPJF,changlejunaha,,7255999308880478988,7255999308880478988,
7254611641291227936,徽墨从来就不是普通人用的起的,,0,2023-07-12 01:18:46,阿King,https://www.douyin.com/user/MS4wLjABAAAAUxycCIjah1KDtbEnGIBWUEJE70vJf4n0r455pIcojys,,,7254611087969436427,7254611087969436427,
7254393305738462008,[泣不成声][泣不成声]哇这个好考验耐力哦，时间太长了,,0,2023-07-11 11:11:11,小鱼吃小猫,https://www.douyin.com/user/MS4wLjABAAAAjsFLcshOKmyecJXr1A3URW9ck3DzkOPwe0A1_lmP794,,,7254391600997860153,7254391600997860153,
7254364974331659064,首先我不是内行，这看着整体制作时间都要两年左右，看着500下不来的样子[泪奔],,0,2023-07-11 09:21:20,Knight_bia,https://www.douyin.com/user/MS4wLjABAAAAjzUE6yFRXcXoAA0kwaY72mrQWOmhpfaLKiMeU9F-K8I,,,7254362658668610307,7254362658668610307,
7254295483555644221,因为他家没有木锤，并且斧头重，来的快,,0,2023-07-11 04:52:16,大忽悠~,https://www.douyin.com/user/MS4wLjABAAAA2r-CQ8nYkXJkoZdGSsAzZFcmxuLQHgTKKGzkLJu5YRs,,,7254292177513120564,7254292177513120564,
7254274616946869044,藕丝步云履   呃  跑偏了   只有藕丝  没有  步云履[捂脸],,0,2023-07-11 03:31:29,野钓大帅￣𓆡𓆜𓆞𓆝?,https://www.douyin.com/user/MS4wLjABAAAA8FcwACFIraYaxy0_8CvFjrophpGRP0CeZTcW0w5QKVY,,,7254270173431481127,7254270173431481127,
7267596124180316986,南开大学就要送你吗 人家耗费这么多时间精力 送你 你也说的出口[捂脸],,89,2023-08-16 01:05:09,紫藤花,https://www.douyin.com/user/MS4wLjABAAAAcGI9_-jeNQjdqoXV-duQom-XliEtQ1D1AMCaZoS-gLI,XL94876,,7267383019798840121,7267383019798840121,
7260898941926933287,人家专门做这个几天就能把一年的视频做完。每天都有新的，去年的前年的新的现在做后面工序就是一年后两年后了。,,4,2023-07-28 23:56:37,🎣,https://www.douyin.com/user/MS4wLjABAAAAYRS0nPJ_ZWjJFQLxK_FEMwCaCu3K9lqDWLdhjZ0b_lw,,,7260725233236689716,7260725233236689716,
7256001370254574391,这种墨是最奢华的，应该有更好做的墨,,1,2023-07-15 19:11:19,常乐君,https://www.douyin.com/user/MS4wLjABAAAAL9rI143fWqWX9szhCNNw6qqKw3jBUWA1ywQcrrXse05GnlrFykbtFP7sdtSejPJF,changlejunaha,,7255999308880478988,7255999308880478988,
7254611641291227936,徽墨从来就不是普通人用的起的,,0,2023-07-12 01:18:46,阿King,https://www.douyin.com/user/MS4wLjABAAAAUxycCIjah1KDtbEnGIBWUEJE70vJf4n0r455pIcojys,,,7254611087969436427,7254611087969436427,
7254393305738462008,[泣不成声][泣不成声]哇这个好考验耐力哦，时间太长了,,0,2023-07-11 11:11:11,小鱼吃小猫,https://www.douyin.com/user/MS4wLjABAAAAjsFLcshOKmyecJXr1A3URW9ck3DzkOPwe0A1_lmP794,,,7254391600997860153,7254391600997860153,
7254364974331659064,首先我不是内行，这看着整体制作时间都要两年左右，看着500下不来的样子[泪奔],,0,2023-07-11 09:21:20,Knight_bia,https://www.douyin.com/user/MS4wLjABAAAAjzUE6yFRXcXoAA0kwaY72mrQWOmhpfaLKiMeU9F-K8I,,,7254362658668610307,7254362658668610307,
7254274616946869044,藕丝步云履   呃  跑偏了   只有藕丝  没有  步云履[捂脸],,0,2023-07-11 03:31:29,野钓大帅￣𓆡𓆜𓆞𓆝?,https://www.douyin.com/user/MS4wLjABAAAA8FcwACFIraYaxy0_8CvFjrophpGRP0CeZTcW0w5QKVY,,,7254270173431481127,7254270173431481127,
